Accounting Jobs,https://www.naukri.com/accounting-jobs?xt=catsrch&qf[]=1,"CA Inter, CA, MCOM, accountant cum internal auditor For Kenya Nairobi",KALP SHAH GST CLASSES,0-5 Yrs,"8,50,000 - 12,00,000 PA.",Kenya
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,MBA Internship- Telecom Research ( Hyderabad ),SG Analytics Pvt. Ltd.,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Senior Consultant (PCRF) Telecom Domain,Oracle India Pvt. Ltd.,2-7 Yrs,Not disclosed,"Noida, Gurgaon/Gurugram, Bangalore/Bengaluru"
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Immediate Opening Voice Process in Cameo For Leading Telecom Company,Cameo Corporate Services Limited,31 March - 06 April,Not disclosed,Chennai(Anna Salai +1)
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,New Associate-Telecom Operations,Accenture Solutions Pvt Ltd,0-1 Yrs,Not disclosed,Chennai
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Telecom Engineer - Gurgaon,Microland Limited,1-4 Yrs,"3,00,000 - more than 3,00,000 PA.",Gurgaon/Gurugram
Telecom Jobs,https://www.naukri.com/telecom-jobs?xt=catsrch&qf[]=37,Associate-Telecom Operations,Accenture Solutions Pvt Ltd,1-3 Yrs,Not disclosed,Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,BPO - Customer Care Executive/ Team Lead / QA / Trainer Tata BSS Noida,EXCELVANA PVT. LTD,2-7 Yrs,"1,50,000 - more than 3,00,000 PA.","Noida, Ghaziabad, Delhi / NCR"
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Hiring Freshers - Voice Process - International BPO,Teletext India Limited,0-1 Yrs,"1,00,000 - 2,00,000 PA.",Hyderabad/Secunderabad(Kondapur +1)
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Spot offer Walkin For freshers in BPO Non Voice,Zealous Services,29 March - 07 April,"90,000 - 1,25,000 PA.",Chennai
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Top MNC BPO / Call Center Firm Hiring For International Voice Process.,Rivera Manpower Services,0-5 Yrs,"2,00,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Bangalore/Bengaluru"
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,customer support voice / Semi voice / International Call center / BPO,Inspiration Manpower Consultancy Pvt. Ltd.,0-5 Yrs,"2,25,000 - 5,00,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO",Creative Hands HR Consultancy,0-5 Yrs,"2,75,000 - 6,00,000 PA.","Hyderabad/Secunderabad, Pune, Chennai, Jaipur, Bangalore/Bengaluru, Delhi / NCR"
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO",Creative Hands HR Consultancy,0-5 Yrs,"2,75,000 - 6,00,000 PA.","Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Jaipur, Bangalore/Bengaluru"
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Spot Offer For freshers in BPO International Voice Process sal 25k,Job Shop,0-5 Yrs,"2,00,000 - 4,50,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Spot Offer For freshers in BPO International Voice Process sal 25k,Job Shop,0-5 Yrs,"2,00,000 - 4,50,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,SPOT Offer For Freshers in BPO Semi-Voice Process Kukatpally HYD,Zealous Services,0-0 Yrs,"1,00,000 - 1,25,000 PA.",Hyderabad/Secunderabad(Kukatpally)
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Hiring Freshers in BPO Semi-Voice Process Kukatpally HYD,Zealous Services,0-0 Yrs,"1,00,000 - 1,25,000 PA.",Hyderabad/Secunderabad(Kukatpally)
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Join Soon ! International Call Center / BPO Voice / US / UK Process,Job Shop,0-5 Yrs,"2,00,000 - 4,50,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Banking Process - Voice / International Call Center / Bpo - Executive,Black and White Business Solutions Pvt Ltd,0-4 Yrs,"2,00,000 - 4,25,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Join Soon ! International Call Center / BPO Voice / US / UK Process,Black and White Business Solutions Pvt Ltd,0-5 Yrs,"2,00,000 - 4,00,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Join Soon ! International Call Center / BPO Voice / US / UK Process,Job Shop,0-5 Yrs,"2,00,000 - 4,50,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Freshers, Sal 25k To 45k net - US Voice Process - International BPO",Job Shop,0-5 Yrs,"1,75,000 - 4,00,000 PA.",Bangalore/Bengaluru
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"customer Care executive, voice process, bpo non voice, fresher, hsc","customer care executive, voice process, bpo non voice, fresher, hsc",0-5 Yrs,"1,50,000 - 2,75,000 PA.","Chennai, Bangalore/Bengaluru, Delhi / NCR"
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Bpo | International Voice Process | Sal upto 3.5 L | SIVA,Oxilum Technologies,0-5 Yrs,"2,75,000 - more than 3,00,000 PA.",Chennai
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,Urgent Openings For Voice Process-International BPO-Vizag,Teletext India Limited,0-2 Yrs,"50,000 - 2,25,000 PA.",Visakhapatnam
BPO Jobs,https://www.naukri.com/bpo-jobs?xt=catsrch&qf[]=8,"Hiring For International BPO, MEET HR Shalini 048",24/7 Customer,0-4 Yrs,"50,000 - 3,00,000 PA.",Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Manager - NON - Litigation,M M LEGAL ASSOCIATES,10-17 Yrs,"10,00,000 - 20,00,000 PA.",Mumbai Suburban
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Circle Legal - Team Member (Asst. Manager),Indus Towers Limited,3-5 Yrs,"7,00,000 - 11,00,000 PA.",Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Circle Legal - Team Member (Asst. Manager),Indus Towers Limited,3-5 Yrs,"7,00,000 - 11,00,000 PA.",Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager / AGM - Legal,Ahluwalia Contracts (India) Ltd.,10-15 Yrs,Not disclosed,Delhi / NCR
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Assistant Manager - Legal (Litigation),Mirc Electronics Ltd.,5-10 Yrs,"3,00,000 - 5,00,000 PA.","Mumbai, Mumbai Suburban, Mumbai (All Areas)"
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,"Legal Manager - Bhubaneswar, Karnataka- Hubli, Jaya Nagar",Aavas Financiers Limited,1-6 Yrs,"1,00,000 - 4,00,000 PA.","Bhubaneswar, Hubli, Bangalore/Bengaluru"
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager - Legal,The Himalayan Drug,8-12 Yrs,Not disclosed,Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Dy General Manager - Legal & Secretarial,Ampere by Greaves Cotton Ltd,8-13 Yrs,Not disclosed,Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Internship Trainee - Legal. Location : Mumbai,Receivables Exchange of India Limited,0-1 Yrs,"50,000 - 1,00,000 PA.",Mumbai
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal & Compliance Officer,CardinalHealth,0-0 Yrs,Not disclosed,"Bangalore/Bengaluru, Bangalore"
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Manager/ Senior Manager Legal,Evalueserve.com Pvt. Ltd,8-12 Yrs,Not disclosed,Gurgaon/Gurugram
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Manager II Kolhapur,Aavas Financiers Limited,2-7 Yrs,"1,00,000 - more than 3,00,000 PA.",Kolhapur
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Assistant Manager Legal,Nvent Thermal India Pvt Ltd,4-6 Yrs,"6,00,000 - 8,00,000 PA.",Mumbai (All Areas)
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Executive Legal,Schneider Electric,2-7 Yrs,Not disclosed,Bangalore/Bengaluru
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Legal Manager,Larsen & Toubro Limited,6-11 Yrs,"11,00,000 - 14,00,000 PA.","Chennai, Bangalore/Bengaluru"
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Assistant Manager – Legal,BOB Financial Solutions Ltd,3-8 Yrs,Not disclosed,Mumbai (All Areas)
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,"Senior Manager, Legal",Invesco,8-10 Yrs,Not disclosed,Hyderabad/Secunderabad
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,Intern- Legal - Gurgaon,SS Supply Chain Solutions Pvt. Ltd. (3SC),0-3 Yrs,"2,00,000 - 2,50,000 PA.",Gurgaon/Gurugram
Legal Jobs,https://www.naukri.com/legal-jobs?xt=catsrch&qf[]=13,"Legal Manager II Hubli, Jaya Nagar, Yelahanka",Aavas Financiers Limited,2-7 Yrs,"2,00,000 - 4,00,000 PA.","Bhubaneswar, Hubli, Bangalore/Bengaluru"
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Executive,Team Management Services,0-3 Yrs,Not disclosed,Mumbai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Marketing Executive,Kraftplus Edutech Private Limited,0-1 Yrs,Not disclosed,Bangalore/Bengaluru
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Openings For Marketing Executive Post in Goa - Fresher's Apply Now!!,ECHOBOOOM MANAGEMENT ENTREPRENEURIAL SOLUTIONS PRIVATE LIMITED,0-2 Yrs,"2,00,000 - 5,00,000 PA.","South Goa, Panaji/Panjim, Vasco Da Gama, North Goa"
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Marketing Executive,WEIWO Communication Pvt. Ltd.,30 March - 02 April,Not disclosed,Bangalore/Bengaluru(Jayanagar +2)
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Analyst & Content Marketing- Asst. Manager,AdLift Marketing Pvt. Ltd.,0-3 Yrs,"3,00,000 - 5,00,000 PA.","New Delhi, Gurgaon/Gurugram"
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Executive,Valued Epistemics Pvt. Ltd.,0-2 Yrs,Not disclosed,Chennai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Executive (Full Time),Purpple Enterprise,0-2 Yrs,"90,000 - 1,25,000 PA.",Kolkata(Chinar Park +5)
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Social Media Marketing Executive | Location- Chembur,The Propertist,0-2 Yrs,"1,25,000 - 3,00,000 PA.",Mumbai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Marketing Executive,Raviva Infotech Pvt Ltd,0-2 Yrs,Not disclosed,Mumbai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Manager,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Saharanpur
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Manager,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Pune(Shetphal Haveli)
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Assistant Brand Manager / Digital marketing,Paras Healthcare,0-5 Yrs,Not disclosed,Udaipur
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing - Intern,Nikulsan,0-1 Yrs,Not disclosed,Bangalore/Bengaluru
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Analyst/ Asst. Manager Content Marketing,AdLift Marketing (P) Ltd,0-3 Yrs,Not disclosed,Gurgaon/Gurugram
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Marketing Manager - Vaccines,GlaxoSmithKline Pharmaceuticals Limited,10-12 Yrs,Not disclosed,Mumbai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Marketing Executive,Marriott,0-2 Yrs,Not disclosed,Chennai
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Executive,Cumulations Technologies Pvt. Ltd.,0-1 Yrs,Not disclosed,Bangalore/Bengaluru
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Immediate opening For Digital marketing executive,Implexians Eco Solutions Pvt Ltd.,0-1 Yrs,"2,50,000 - 3,00,000 PA.",Bangalore/Bengaluru(Banashankari Stage II)
Marketing Jobs,https://www.naukri.com/marketing-jobs?xt=catsrch&qf[]=15,Digital Marketing Executive,PASKON (INDIA) PRIVATE LIMITED Limited,0-2 Yrs,Not disclosed,Bangalore/Bengaluru(Indira Nagar)
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Packaging Development Executive,ITC Limited Foods Division,0-3 Yrs,"6,00,000 - 9,00,000 PA.",Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Officer -Packaging Development Executive (FMCG),Amar Tea Private Limited,0-1 Yrs,"1,00,000 - 3,00,000 PA.",Mumbai(Parel)
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Application Packaging Engineer,ITC Infotech India Ltd,3-7 Yrs,"8,00,000 - 11,00,000 PA.",Mumbai (All Areas)
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Electrical Engineering For Flexible Packaging Factory at Kenya,United HR Solutions Pvt Ltd,8-13 Yrs,"8,00,000 - 10,00,000 PA.",Kenya Africa
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Deputy Manager - Flexible Packaging Adhesive,Cosmo Films,6-10 Yrs,"15,00,000 - 18,00,000 PA.",Mumbai (All Areas)
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Senior Advanced Packaging Engineer,Applied Materials,8-13 Yrs,"25,00,000 - 40,00,000 PA.",Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Assistant Manager Package Design & Development,PFIZER LIMITED,5-8 Yrs,Not disclosed,Visakhapatnam
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Manager - Packaging Development,The Himalayan Drug,8-10 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Opening For Packaging Maintenance Executive,ITC Ltd,5-7 Yrs,Not disclosed,Tiruchirapalli/Trichy
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA FIN FI,IBM India Pvt. Limited,6-8 Yrs,Not disclosed,Kolkata
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA SCM MM,IBM India Pvt. Limited,4-8 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: Workday Reporting & BI,IBM India Pvt. Limited,3-7 Yrs,Not disclosed,"Noida, Hyderabad/Secunderabad, Bangalore/Bengaluru"
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: Oracle Business Analytics Cloud,IBM India Pvt. Limited,3-6 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP Hana FIN FICA,IBM India Pvt. Limited,6-8 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA FIN FI,IBM India Pvt. Limited,6-8 Yrs,Not disclosed,Kolkata
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant SAP SRM,IBM India Pvt. Limited,6-10 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA FIN FI,IBM India Pvt. Limited,6-8 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA SCM SD,IBM India Pvt. Limited,6-8 Yrs,Not disclosed,Bangalore/Bengaluru
Packaging Jobs,https://www.naukri.com/packaging-jobs?xt=catsrch&qf[]=18,Package Consultant: SAP HANA FIN FI,IBM India Pvt. Limited,6-10 Yrs,Not disclosed,Bangalore/Bengaluru
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,"Fresher Medical Coding Jobs For Pharma,Pharmacist, Pharmacy,b pharm gr",Achievers Spot,0-3 Yrs,"3,25,000 - 4,50,000 PA.","Tiruchirapalli/Trichy, Chennai, Erode"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Production Department - Gland Pharma Limited @ Hyderabad,Gland Pharma Ltd.,0-4 Yrs,"1,50,000 - 3,00,000 PA.",Hyderabad/Secunderabad
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,"Medical Coding Job For Pharma,Pharmaceutical,Pharmacist, Pharmacy grad",Achievers Spot,0-3 Yrs,"3,25,000 - 4,50,000 PA.","Tiruchirapalli/Trichy, Chennai, Erode"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,"Medical Coding Job For Pharma,Pharmaceutical,Pharmacist, Pharmacy,bpha",Achievers Spot,0-3 Yrs,"3,25,000 - 4,50,000 PA.","Tiruchirapalli/Trichy, Chennai, Erode"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,"Medical Coding Job For Pharma,Pharmaceutical,Pharmacist,B Pharmacy gra",Achievers Spot,0-3 Yrs,"3,25,000 - 4,50,000 PA.","Chennai, Tiruchirapalli/Trichy, Erode"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Medical Representative - BSC / B Pharma Fresher Can Apply,AFFLUENTIAL PHARMACEUTICALS PVT LTD,0-2 Yrs,"1,50,000 - 3,00,000 PA.",Hyderabad/Secunderabad(Miyapur +6)
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Manager Medical Affairs - Ahmedabad,Pharma Placements Inc.,2-7 Yrs,"15,00,000 - 20,00,000 PA.",Ahmedabad
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Opportunity For Pharma and Life Science graduates.,Inventurus Knowledge Solutions Private Limited,0-3 Yrs,Not disclosed,"Mumbai, Thane, Navi Mumbai"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Sales Executive - Medical equipments/ Disposables Pharma / Orthopedic,Devon Innovations Pvt Ltd,3-5 Yrs,Not disclosed,Hyderabad/Secunderabad
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,"Job - F N D(M Pharma,freshers), Time office(graduates with good excel)",Makin Laboratories Private Limited,0-2 Yrs,Not disclosed,Indore
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Medical Coder Job-Bpharm/mpharm/pharmacy/pharmacist/pharma Grad Wanted,AS Medical Coding Technologies,0-3 Yrs,"3,25,000 - 4,00,000 PA.","Madurai, Chennai, Coimbatore"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Medical Coder Job-Bpharm/mpharm/pharmacy/pharmacist/pharma Grad Wanted,AS Medical Coding Technologies,0-2 Yrs,"3,25,000 - 4,00,000 PA.","Madurai, Chennai, Coimbatore"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Medical Coder Job-B pharm/m pharm/d pharm/pharm d/pharma Grad Wanted,AS Medical Coding Technologies,0-3 Yrs,"3,25,000 - 4,00,000 PA.","Madurai, Chennai, Coimbatore"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Regional Medical Advisor-Mumbai (leading MNC Pharma Company),Vertex Corporate Services (I) Pvt Ltd,0-3 Yrs,Not disclosed,Mumbai
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Regional Medical Advisor-Kolkatta (leading MNC Pharma Company),Vertex Corporate Services (I) Pvt Ltd,0-3 Yrs,Not disclosed,Kolkata
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Regional Medical Advisor-Bangalore (leading MNC Pharma Company),Vertex Corporate Services (I) Pvt Ltd,0-3 Yrs,Not disclosed,Bangalore/Bengaluru
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Regional Medical Advisor-Delhi NCR (leading MNC Pharma Company),Vertex Corporate Services (I) Pvt Ltd,0-3 Yrs,Not disclosed,Delhi / NCR
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Aurobindo Pharma is Hiring For Technical Asst Process Development &TTD,aurobindo pharma ltd,5-8 Yrs,Not disclosed,"Jadcherla, Mahabubnagar/Mahaboobnagar"
Pharma Jobs,https://www.naukri.com/pharma-jobs?xt=catsrch&qf[]=16,Aurobindo Pharma is Hiring For Executive Process Development &TTD,aurobindo pharma ltd,5-8 Yrs,Not disclosed,"Jadcherla, Mahabubnagar/Mahaboobnagar"
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Electrical Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"1,75,000 - 3,25,000 PA.",Kota
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Electrical Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"1,75,000 - 3,00,000 PA.",Kakinada
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Electrical Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"1,75,000 - 2,75,000 PA.",Tumkur
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Electrical Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"2,00,000 - more than 3,00,000 PA.",Jalandhar
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Urgently Looking For Operation and Maintenance Electrical Engineers,WIND WORLD (INDIA) LIMITED,0-4 Yrs,"1,75,000 - 2,50,000 PA.","Kutch/kachchh, Jamnagar, Porbandar"
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer Electrical,PFIZER LIMITED,3-6 Yrs,Not disclosed,Visakhapatnam
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Bellary/Ballari
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Belagavi/Belgaum
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,75,000 PA.",Sambhal
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"1,75,000 - 3,25,000 PA.",Sonipat/Sonepat
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Nagpur
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-2 Yrs,"1,50,000 - 2,50,000 PA.",Pune(Bhigwan)
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Mechanical Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Roorkee
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"2,00,000 - more than 3,00,000 PA.",Bhilai/Bhillai
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-1 Yrs,"2,00,000 - 3,25,000 PA.",Ludhiana
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Maintenance Engineer,Super India Tech Mark,0-2 Yrs,"1,25,000 - 2,25,000 PA.",Bangalore/Bengaluru(Irigenahalli)
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Operation and Maintenance Team - Robotics Museum Freshers invited,Engineering Services International,0-2 Yrs,Not disclosed,Ahmedabad(Science City)
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Freshers For Desktop Maintenance & Network Engineer,Adaequare Info Private Ltd.,0-1 Yrs,Not disclosed,Hyderabad/Secunderabad
Maintenance Jobs,https://www.naukri.com/maintenance-jobs?xt=catsrch&qf[]=19,Junior Engineer Maintenance (Electrical/Automation),Tetra Pak India Pvt. Ltd,2-7 Yrs,Not disclosed,Pune
Logistics Jobs,https://www.naukri.com/logistics-jobs?xt=catsrch&qf[]=14,Executive - Logistics,AAMRO FREIGHT & SHIPPING SERVICES LLC,0-3 Yrs,Not disclosed,Chennai
